# Columns: s_perp_min(1) s_perp_max(2) pi_min(3) pi_max(4) xi(5)
86 91 38 39 0.002533383299
91 96 38 39 0.00491276249
96 101 38 39 0.006064324832
1 6 39 40 -0.009385625088
6 11 39 40 0.03619767395
11 16 39 40 0.0435280161
16 21 39 40 0.04949251788
21 26 39 40 0.01313606411
26 31 39 40 0.07139387196
31 36 39 40 0.0633270574
36 41 39 40 0.03457153771
41 46 39 40 0.03475069391
46 51 39 40 0.01857315276
51 56 39 40 0.02068972843
56 61 39 40 0.01296487845
61 66 39 40 0.01487924315
66 71 39 40 0.03193109172
71 76 39 40 0.006362798523
76 81 39 40 0.003874938202
81 86 39 40 0.01444837926
86 91 39 40 0.01133521049
91 96 39 40 0.02411311011
96 101 39 40 0.01682579178
